Lote,Plaga,Larvas,E. Plagas,X,Y,Z
G30a,Opsiphanes cassina,0,EP14G30a,-90.34561797,16.24470804,129.355484
G30a,Opsiphanes cassina,0,EP15G30a,-90.34658398,16.24525303,134.620163
G30a,Opsiphanes cassina,0,EP16G30a,-90.34478397,16.24522302,133.843994
G30a,Opsiphanes cassina,0,EP17G30a,-90.34575501,16.24576902,129.774292
G30a,Opsiphanes cassina,0,EP18G30a,-90.34663696,16.24627998,131.611313
G30a,Opsiphanes cassina,0,EP19G30a,-90.34484499,16.24625903,128.75116
G30a,Opsiphanes cassina,0,EP20G30a,-90.34580103,16.246816,129.234711
G30a,Opsiphanes cassina,0,EP21G30a,-90.34387001,16.24771697,129.604477
G30a,Opsiphanes cassina,0,EP22G30a,-90.34478498,16.24732303,128.307587
G31a,Opsiphanes cassina,0,EP1G31a,-90.35394698,16.23879603,127.380875
G31a,Opsiphanes cassina,2,EP2G31a,-90.35393198,16.23978199,131.074341
G31a,Opsiphanes cassina,1,EP3G31a,-90.35391103,16.240776,133.342239
G31a,Opsiphanes cassina,0,EP4G31a,-90.35303503,16.23851197,131.06131
G31a,Opsiphanes cassina,0,EP5G31a,-90.35304702,16.23949802,134.964691
G31a,Opsiphanes cassina,0,EP6G31a,-90.35302497,16.24058196,136.44986
G31a,Opsiphanes cassina,0,EP7G31a,-90.35216499,16.23897599,135.034393
G31a,Opsiphanes cassina,0,EP8G31a,-90.35216801,16.23997796,137.903152
G31a,Opsiphanes cassina,0,EP9G31a,-90.35213297,16.24099997,140.25058
G31a,Opsiphanes cassina,0,EP10G31a,-90.35125304,16.23857098,140.946625
G31a,Opsiphanes cassina,2,EP11G31a,-90.35122496,16.23950204,141.231857
G31a,Opsiphanes cassina,0,EP12G31a,-90.35122102,16.24049496,141.437012
G31a,Opsiphanes cassina,0,EP13G31a,-90.35036196,16.23905302,145.499252
G31a,Opsiphanes cassina,0,EP14G31a,-90.35035701,16.24005198,145.021683
G31a,Opsiphanes cassina,0,EP15G31a,-90.35034,16.24105202,144.81163
G31a,Opsiphanes cassina,0,EP16G31a,-90.34948999,16.23846302,148.830688
G31a,Opsiphanes cassina,0,EP17G31a,-90.34942998,16.23948804,148.211487
G31a,Opsiphanes cassina,0,EP18G31a,-90.34948102,16.24045498,146.204254
G31a,Opsiphanes cassina,1,EP19G31a,-90.34858399,16.23888697,152.51268
G31a,Opsiphanes cassina,0,EP20G31a,-90.34857804,16.239955,148.781616
G31a,Opsiphanes cassina,0,EP21G31a,-90.34857301,16.24102201,142.248917
G31a,Opsiphanes cassina,0,EP22G31a,-90.34770004,16.238373,154.702148
G31a,Opsiphanes cassina,0,EP23G31a,-90.34768101,16.23937396,152.703033
G31a,Opsiphanes cassina,0,EP24G31a,-90.34767598,16.24030503,147.582565
G31a,Opsiphanes cassina,0,EP25G31a,-90.34677903,16.23895504,152.423645
G31a,Opsiphanes cassina,0,EP26G31a,-90.34677601,16.23995097,148.667999
G31a,Opsiphanes cassina,0,EP27G31a,-90.34676202,16.240947,146.17894
G31a,Opsiphanes cassina,0,EP28G31a,-90.34589801,16.23843603,151.16687
G31a,Opsiphanes cassina,0,EP29G31a,-90.34579198,16.23941998,147.646027
G31a,Opsiphanes cassina,0,EP30G31a,-90.34496703,16.23992901,143.129791
G31a,Opsiphanes cassina,0,EP31G31a,-90.34591704,16.24048901,145.346283
G31a,Opsiphanes cassina,0,EP32G31a,-90.34409003,16.240415,141.637802
G31a,Opsiphanes cassina,0,EP33G31a,-90.34497701,16.24092403,143.080383
G31a,Opsiphanes cassina,0,EP34G31a,-90.34587001,16.24143097,145.172363
G31a,Opsiphanes cassina,0,EP35G31a,-90.34408098,16.24140901,138.912033
G31a,Opsiphanes cassina,0,EP36G31a,-90.345047,16.24194503,144.814423
G31a,Opsiphanes cassina,0,EP37G31a,-90.34324698,16.24192902,137.026306
G31a,Opsiphanes cassina,0,EP38G31a,-90.34407,16.24240704,141.351791
G31a,Opsiphanes cassina,0,EP40G31a,-90.34315403,16.24291599,139.707794
G31a,Opsiphanes cassina,0,EP41G31a,-90.34404502,16.24342502,140.223297
G31a,Opsiphanes cassina,0,EP42G31a,-90.34225599,16.24341303,138.568909
G31a,Opsiphanes cassina,0,EP43G31a,-90.34313802,16.24392601,142.719086
G31a,Opsiphanes cassina,0,EP44G31a,-90.34395802,16.24437603,140.724884
G31a,Opsiphanes cassina,0,EP39G31a,-90.34494599,16.24292596,139.390961
G31a,Opsiphanes cassina,0,EP46G31a,-90.34225398,16.24439104,141.95726
G31a,Opsiphanes cassina,0,EP45G31a,-90.34135401,16.24387999,137.866699
G31a,Opsiphanes cassina,0,EP47G31a,-90.34321102,16.24492798,141.696777
G31a,Opsiphanes cassina,0,EP48G31a,-90.34128503,16.24483,138.759369
G31a,Opsiphanes cassina,0,EP49G31a,-90.342099,16.24529997,140.585449
G31a,Opsiphanes cassina,0,EP50G31a,-90.343006,16.24583096,137.288559
G31a,Opsiphanes cassina,0,EP51G31a,-90.34229203,16.24643999,133.877686
G31a,Opsiphanes cassina,0,EP52G31a,-90.34298697,16.24682598,128.110504
G32a,Opsiphanes cassina,0,EP1G32a,-90.35411999,16.23205304,152.294312
G32a,Opsiphanes cassina,0,EP2G32a,-90.35166199,16.231572,148.686874
G32a,Opsiphanes cassina,0,EP3G32a,-90.352454,16.23199898,153.091309
G32a,Opsiphanes cassina,0,EP4G32a,-90.35326897,16.23251203,150.827881
G32a,Opsiphanes cassina,0,EP5G32a,-90.35415804,16.23303297,147.092361
G32a,Opsiphanes cassina,0,EP6G32a,-90.35158102,16.23249401,149.508484
G32a,Opsiphanes cassina,0,EP7G32a,-90.352468,16.23302501,148.965302
G32a,Opsiphanes cassina,0,EP8G32a,-90.35322304,16.23345902,147.229019
G32a,Opsiphanes cassina,0,EP9G32a,-90.35156703,16.23341803,147.903641
G32a,Opsiphanes cassina,0,EP10G32a,-90.35238401,16.23393302,144.414932
G32a,Opsiphanes cassina,0,EP11G32a,-90.35314299,16.23437097,141.4655
G32a,Opsiphanes cassina,0,EP12G32a,-90.351606,16.23436997,143.307571
G32a,Opsiphanes cassina,0,EP13G32a,-90.35237898,16.23480901,140.376572
G32a,Opsiphanes cassina,0,EP14G32a,-90.35320996,16.23534302,141.264938
G32a,Opsiphanes cassina,0,EP15G32a,-90.35228301,16.23575801,140.784912
G32a,Opsiphanes cassina,0,EP16G32a,-90.35319303,16.23629001,141.031143
G32a,Opsiphanes cassina,0,EP17G32a,-90.35241997,16.23666996,141.154755
G32a,Opsiphanes cassina,0,EP18G32a,-90.35231402,16.23767101,144.297211
G32b,Opsiphanes cassina,0,EP1G32b,-90.35127299,16.23774301,141.432846
G32b,Opsiphanes cassina,0,EP2G32b,-90.35032701,16.23728201,146.002563
G32b,Opsiphanes cassina,0,EP3G32b,-90.35120904,16.23679603,141.700378
G32b,Opsiphanes cassina,0,EP4G32b,-90.35040798,16.23629596,140.88768
G32b,Opsiphanes cassina,0,EP5G32b,-90.35112002,16.23586404,138.671295
G32b,Opsiphanes cassina,0,EP6G32b,-90.35030496,16.23534897,139.222321
G32b,Opsiphanes cassina,0,EP7G32b,-90.34945504,16.23780403,150.854095
G32b,Opsiphanes cassina,0,EP8G32b,-90.34945303,16.23681497,146.795792
G32b,Opsiphanes cassina,0,EP9G32b,-90.34944297,16.235843,142.656509
G32b,Opsiphanes cassina,0,EP10G32b,-90.34942302,16.23485402,139.516678
G32b,Opsiphanes cassina,0,EP11G32b,-90.34857703,16.23739097,151.289764
G32b,Opsiphanes cassina,0,EP12G32b,-90.34856496,16.23641498,145.216553
G32b,Opsiphanes cassina,0,EP13G32b,-90.348556,16.23543799,142.933929
G32b,Opsiphanes cassina,1,EP14G32b,-90.34683402,16.23749801,154.733032
G32b,Opsiphanes cassina,0,EP15G32b,-90.34770004,16.23700096,150.753113
G32b,Opsiphanes cassina,0,EP16G32b,-90.34696704,16.23643401,150.080978
G32b,Opsiphanes cassina,0,EP17G32b,-90.34784898,16.23593696,145.392624
G32b,Opsiphanes cassina,0,EP18G32b,-90.347751,16.23499802,144.734879
G32b,Opsiphanes cassina,0,EP19G32b,-90.34861802,16.23451598,140.845154
G32b,Opsiphanes cassina,0,EP20G32b,-90.34769501,16.23409596,140.229004
G32b,Opsiphanes cassina,0,EP21G32b,-90.34855499,16.23359498,137.20546
G32b,Opsiphanes cassina,0,EP22G32b,-90.35030496,16.23152498,145.976654
G32b,Opsiphanes cassina,0,EP23G32b,-90.34943199,16.23200501,141.734573
G32b,Opsiphanes cassina,0,EP24G32b,-90.35039498,16.23245998,146.749573
G32b,Opsiphanes cassina,0,EP25G32b,-90.34950701,16.23297304,142.132233
G32b,Opsiphanes cassina,0,EP26G32b,-90.35033396,16.23346397,144.962982
G32b,Opsiphanes cassina,0,EP27G32b,-90.35031997,16.23446401,140.483215
G32b,Opsiphanes cassina,0,EP28G32b,-90.351203,16.23494999,141.472717
G32c,Opsiphanes cassina,0,EP1G32c,-90.345451,16.23751402,150.379349
G32c,Opsiphanes cassina,0,EP2G32c,-90.34550196,16.23649897,149.748474
G32c,Opsiphanes cassina,0,EP3G32c,-90.344631,16.23700398,146.479645
G32c,Opsiphanes cassina,0,EP4G32c,-90.34382902,16.23744202,144.357056
G32c,Opsiphanes cassina,0,EP5G32c,-90.34464098,16.23600704,144.760925
G32c,Opsiphanes cassina,0,EP6G32c,-90.343668,16.23656603,141.612961
G32c,Opsiphanes cassina,0,EP7G32c,-90.34382399,16.235511,140.584137
G32c,Opsiphanes cassina,0,EP8G32c,-90.34366197,16.23451204,139.263336
G32c,Opsiphanes cassina,0,EP9G32c,-90.34367203,16.233628,134.989838
G32c,Opsiphanes cassina,0,EP10G32c,-90.34453402,16.23509601,143.745743
G32c,Opsiphanes cassina,0,EP11G32c,-90.34453503,16.23410904,138.957352
G32c,Opsiphanes cassina,0,EP12G32c,-90.34541002,16.234605,142.665894
G32c,Opsiphanes cassina,0,EP13G32c,-90.34540197,16.233613,136.825073
G32c,Opsiphanes cassina,0,EP14G32c,-90.34549702,16.23538401,147.902084
G32c,Opsiphanes cassina,0,EP15G32c,-90.34630998,16.23605297,150.033905
G32c,Opsiphanes cassina,0,EP16G32c,-90.34638802,16.23512702,146.535492
G32c,Opsiphanes cassina,0,EP17G32c,-90.34638299,16.23414399,140.96257
G32c,Opsiphanes cassina,0,EP18G32c,-90.34702504,16.23354301,136.785492
G32d,Opsiphanes cassina,0,EP1G32d,-90.34694399,16.23212999,139.367218
G32d,Opsiphanes cassina,0,EP2G32d,-90.34782099,16.23064899,147.116455
G32d,Opsiphanes cassina,1,EP3G32d,-90.34693502,16.23114,142.607605
G32d,Opsiphanes cassina,0,EP4G32d,-90.34608099,16.23165398,144.84317
G32d,Opsiphanes cassina,0,EP5G32d,-90.34691398,16.23016602,142.730576
G32d,Opsiphanes cassina,0,EP6G32d,-90.34519401,16.23019502,152.733658
G32d,Opsiphanes cassina,0,EP7G32d,-90.34597898,16.23063499,138.30072
G32d,Opsiphanes cassina,0,EP8G32d,-90.34520097,16.23116699,151.085037
G32d,Opsiphanes cassina,0,EP9G32d,-90.34528001,16.23218799,146.582626
G32d,Opsiphanes cassina,0,EP10G32d,-90.34433001,16.23264204,144.17511
G32d,Opsiphanes cassina,0,EP11G32d,-90.34432498,16.23166102,146.792969
G32d,Opsiphanes cassina,0,EP12G32d,-90.34425901,16.23072401,151.014969
G32d,Opsiphanes cassina,0,EP13G32d,-90.34431802,16.22971499,152.196014
G32d,Opsiphanes cassina,0,EP14G32d,-90.34351403,16.23021699,152.689407
G32d,Opsiphanes cassina,0,EP15G32d,-90.34346198,16.23115098,150.879822
G32d,Opsiphanes cassina,0,EP16G32d,-90.34347698,16.23212596,148.721222
G32d,Opsiphanes cassina,0,EP17G32d,-90.34345997,16.23310899,144.345673
G33b,Opsiphanes cassina,0,EP1G33b,-90.35098298,16.22251402,145.867081
G33b,Opsiphanes cassina,0,EP2G33b,-90.35099404,16.22345799,143.128357
G33b,Opsiphanes cassina,0,EP3G33b,-90.35092003,16.22443398,144.132065
G33b,Opsiphanes cassina,0,EP4G33b,-90.35019902,16.22402301,142.07254
G33b,Opsiphanes cassina,0,EP5G33b,-90.350124,16.22494603,145.082886
G33b,Opsiphanes cassina,0,EP6G33b,-90.350139,16.22592797,147.70961
G33b,Opsiphanes cassina,0,EP7G33b,-90.35005703,16.226869,151.497177
G33b,Opsiphanes cassina,0,EP8G33b,-90.35005501,16.22784499,153.726044
G33b,Opsiphanes cassina,0,EP9G33b,-90.34924599,16.22739396,155.655655
G33b,Opsiphanes cassina,0,EP10G33b,-90.34925597,16.22837699,156.236374
G33b,Opsiphanes cassina,0,EP11G33b,-90.34932998,16.22939799,152.274841
G33b,Opsiphanes cassina,0,EP12G33b,-90.34932797,16.23037096,146.243408
G33b,Opsiphanes cassina,0,EP13G33b,-90.34853697,16.229918,153.250046
G33b,Opsiphanes cassina,0,EP14G33b,-90.35000104,16.23072401,143.902359
G33b,Opsiphanes cassina,0,EP15G33b,-90.35015602,16.22982798,147.705994
G33b,Opsiphanes cassina,0,EP16G33b,-90.35013397,16.228867,150.236847
G33b,Opsiphanes cassina,0,EP17G33b,-90.35093604,16.22930101,149.158157
G33b,Opsiphanes cassina,0,EP18G33b,-90.35093998,16.22832301,151.629684
G33b,Opsiphanes cassina,0,EP19G33b,-90.35101198,16.22739497,149.294769
G33b,Opsiphanes cassina,0,EP20G33b,-90.35190398,16.22591598,144.141449
G33b,Opsiphanes cassina,0,EP21G33b,-90.35187598,16.22494703,138.780838
G33b,Opsiphanes cassina,0,EP22G33b,-90.35186098,16.22397498,136.07106
G33b,Opsiphanes cassina,0,EP23G33b,-90.35187498,16.22299396,136.873306
G33b,Opsiphanes cassina,0,EP24G33b,-90.35273203,16.22348104,135.373276
G34a,Opsiphanes cassina,0,EP1G34a,-90.35620004,16.21474701,147.981934
G34a,Opsiphanes cassina,0,EP2G34a,-90.35620004,16.21572903,148.013641
G34a,Opsiphanes cassina,0,EP3G34a,-90.35620096,16.21669597,144.639252
G34a,Opsiphanes cassina,0,EP4G34a,-90.35707402,16.21623103,146.219833
G34a,Opsiphanes cassina,0,EP5G34a,-90.35707704,16.21728798,145.867828
G34a,Opsiphanes cassina,0,EP6G34a,-90.35555304,16.21716402,144.001083
G34a,Opsiphanes cassina,0,EP7G34a,-90.35605302,16.21777204,144.329605
G34a,Opsiphanes cassina,0,EP8G34a,-90.35692901,16.21826699,146.214798
G34a,Opsiphanes cassina,0,EP9G34a,-90.35613701,16.22065298,152.258041
G34a,Opsiphanes cassina,0,EP10G34a,-90.35546604,16.22005301,152.89325
G34a,Opsiphanes cassina,0,EP11G34a,-90.35641101,16.219535,146.275131
G34a,Opsiphanes cassina,0,EP12G34a,-90.35539202,16.219131,146.256638
G34a,Opsiphanes cassina,0,EP13G34a,-90.35604699,16.21876596,145.949249
G34a,Opsiphanes cassina,0,EP14G34a,-90.35538498,16.21815098,142.031967
G34a,Opsiphanes cassina,0,EP15G34a,-90.35444696,16.21979803,147.804306
G34a,Opsiphanes cassina,0,EP16G34a,-90.354223,16.22065198,150.65448
G34a,Opsiphanes cassina,0,EP17G34a,-90.35442299,16.22174598,153.26297
G34a,Opsiphanes cassina,0,EP18G34a,-90.35441402,16.22269498,149.514923
G34a,Opsiphanes cassina,0,EP19G34a,-90.353562,16.22224001,149.446686
G34a,Opsiphanes cassina,0,EP20G34a,-90.355302,16.22306596,148.514816
G34a,Opsiphanes cassina,0,EP21G34a,-90.35545204,16.22218,152.071014
G34a,Opsiphanes cassina,0,EP22G34a,-90.35560199,16.22126997,151.878448
G34a,Opsiphanes cassina,0,EP23G34a,-90.356164,16.22162101,150.857483
G34b,Opsiphanes cassina,0,EP1G34b,-90.352497,16.22204396,148.391235
G34b,Opsiphanes cassina,0,EP2G34b,-90.35335698,16.22156803,148.917984
G34b,Opsiphanes cassina,0,EP3G34b,-90.35335052,16.22158894,0
G34b,Opsiphanes cassina,0,EP4G34b,-90.35337098,16.22058098,148.056702
G34b,Opsiphanes cassina,0,EP5G34b,-90.35334902,16.21961799,140.961761
G34b,Opsiphanes cassina,0,EP6G34b,-90.35341901,16.21867502,140.128784
G34b,Opsiphanes cassina,0,EP7G34b,-90.354309,16.21914801,141.862015
G34b,Opsiphanes cassina,0,EP8G34b,-90.354238,16.21814797,137.374191
G34b,Opsiphanes cassina,0,EP9G34b,-90.35421101,16.21718396,135.797989
G34b,Opsiphanes cassina,0,EP10G34b,-90.35422199,16.21620596,140.89325
G34b,Opsiphanes cassina,0,EP11G34b,-90.35509396,16.21669496,137.192795
G34b,Opsiphanes cassina,0,EP12G34b,-90.35510897,16.21570297,141.43103
G34b,Opsiphanes cassina,0,EP13G34b,-90.35508499,16.21472798,144.184433
G34b,Opsiphanes cassina,0,EP14G34b,-90.35342798,16.21468498,144.709778
G34b,Opsiphanes cassina,0,EP15G34b,-90.35343703,16.21565301,143.991135
G34b,Opsiphanes cassina,0,EP16G34b,-90.35335103,16.21661098,140.419006
G34b,Opsiphanes cassina,0,EP17G34b,-90.35335396,16.21760298,135.626556
G34b,Opsiphanes cassina,0,EP18G34b,-90.352555,16.21715203,137.273239
G34b,Opsiphanes cassina,0,EP19G34b,-90.35257101,16.218096,140.369919
G34b,Opsiphanes cassina,0,EP20G34b,-90.35248904,16.21902304,144.647095
G34b,Opsiphanes cassina,0,EP21G34b,-90.35254997,16.22003398,147.63797
G34b,Opsiphanes cassina,0,EP22G34b,-90.35169996,16.21957499,148.590088
G34b,Opsiphanes cassina,0,EP23G34b,-90.35169502,16.220556,150.535995
G34b,Opsiphanes cassina,0,EP24G34b,-90.35161103,16.22148103,148.558197
G35a,Opsiphanes cassina,0,EP1G35a,-90.35483102,16.21384696,144.611481
G35a,Opsiphanes cassina,0,EP2G35a,-90.35480998,16.21289,148.165558
G35a,Opsiphanes cassina,0,EP3G35a,-90.35493999,16.21198199,149.124313
G35a,Opsiphanes cassina,0,EP4G35a,-90.35572202,16.21151302,150.218079
G35a,Opsiphanes cassina,0,EP5G35a,-90.35584901,16.21061699,149.430603
G35a,Opsiphanes cassina,0,EP6G35a,-90.35589896,16.20967202,144.938797
G35a,Opsiphanes cassina,0,EP7G35a,-90.35673003,16.21018801,150.008713
G35a,Opsiphanes cassina,0,EP8G35a,-90.35675702,16.20924203,147.086578
G35a,Opsiphanes cassina,0,EP9G35a,-90.35497201,16.21006798,144.961914
G35a,Opsiphanes cassina,0,EP10G35a,-90.35497402,16.211035,146.371567
G35a,Opsiphanes cassina,0,EP11G35a,-90.35420196,16.21055597,141.656082
G35a,Opsiphanes cassina,0,EP12G35a,-90.35419098,16.21151604,145.143784
G35a,Opsiphanes cassina,0,EP13G35a,-90.35408403,16.21242598,143.978241
G35a,Opsiphanes cassina,0,EP14G35a,-90.35323796,16.21191703,140.757233
G35a,Opsiphanes cassina,0,EP15G35a,-90.352411,16.213322,139.813293
G35a,Opsiphanes cassina,0,EP16G35a,-90.35149796,16.21379399,141.487579
G35a,Opsiphanes cassina,0,EP17G35a,-90.35395604,16.21348,146.667664
G35a,Opsiphanes cassina,1,EP18G35a,-90.35316604,16.21389197,145.264481
G36a,Opsiphanes cassina,0,EP1G36a,-90.351074,16.210302,154.675537
G36a,Opsiphanes cassina,0,EP2G36a,-90.35109102,16.20944403,155.817856
G36a,Opsiphanes cassina,0,EP3G36a,-90.35194002,16.20995399,155.309189
G36a,Opsiphanes cassina,0,EP4G36a,-90.35122597,16.208446,153.846878
G36a,Opsiphanes cassina,0,EP5G36a,-90.35198,16.20892704,155.796524
G36a,Opsiphanes cassina,0,EP6G36a,-90.35203801,16.20800201,155.584244
G36a,Opsiphanes cassina,0,EP7G36a,-90.35278399,16.20847299,156.043732
G36a,Opsiphanes cassina,0,EP8G36a,-90.35139101,16.206634,151.355392
G36a,Opsiphanes cassina,0,EP9G36a,-90.35214596,16.20710104,155.858536
G36a,Opsiphanes cassina,0,EP10G36a,-90.35213398,16.20611097,154.825119
G36a,Opsiphanes cassina,0,EP11G36a,-90.35293998,16.20663098,157.521561
G49a,Opsiphanes cassina,0,EP1G49a,-90.357229,16.18095403,147.968445
G49a,Opsiphanes cassina,0,EP2G49a,-90.35677403,16.18062898,148.122757
G49a,Opsiphanes cassina,0,EP3G49a,-90.35605403,16.18070802,147.541748
G50a,Opsiphanes cassina,0,EP1G50a,-90.35697302,16.18009999,147.782104
G50a,Opsiphanes cassina,0,EP2G50a,-90.35703798,16.17913096,149.957458
G50a,Opsiphanes cassina,0,EP3G50a,-90.356999,16.178145,148.434128
G51a,Opsiphanes cassina,0,EP1G51a,-90.35702004,16.177326,131.136398
G51a,Opsiphanes cassina,0,EP2G51a,-90.35700303,16.17635999,131.089645
G51a,Opsiphanes cassina,0,EP3G51a,-90.35698601,16.17386797,133.498672
G51a,Opsiphanes cassina,0,EP4G51a,-90.35613298,16.17433098,134.577805
G53a,Opsiphanes cassina,0,EP1G53a,-90.35694201,16.16985002,160.51088
G53a,Opsiphanes cassina,0,EP2G53a,-90.35699196,16.17084696,158.7612
G53a,Opsiphanes cassina,0,EP3G53a,-90.35697201,16.17179403,158.598694
G53a,Opsiphanes cassina,0,EP4G53a,-90.35609401,16.17033902,162.974289
G53a,Opsiphanes cassina,0,EP5G53a,-90.35609803,16.17132599,166.317505
G53a,Opsiphanes cassina,0,EP6G53a,-90.356121,16.17230298,158.510132
G54a,Opsiphanes cassina,0,EP1G54a,-90.35694301,16.16699296,167.263931
G54a,Opsiphanes cassina,0,EP2G54a,-90.35695801,16.16795403,166.215942
G54a,Opsiphanes cassina,0,EP3G54a,-90.35697604,16.16893798,163.47525
G54a,Opsiphanes cassina,0,EP4G54a,-90.356078,16.16747903,159.639694
G54a,Opsiphanes cassina,0,EP5G54a,-90.356064,16.16845502,158.922882
G54a,Opsiphanes cassina,0,EP6G54a,-90.35521299,16.16691501,166.144028
G54a,Opsiphanes cassina,0,EP7G54a,-90.35521399,16.16797398,160.53064
G54a,Opsiphanes cassina,0,EP8G54a,-90.35519899,16.16884603,156.934326
G54a,Opsiphanes cassina,0,EP9G54a,-90.35433196,16.167489,161.452362
G54a,Opsiphanes cassina,0,EP10G54a,-90.35345497,16.16693202,156.375168
G54a,Opsiphanes cassina,0,EP11G54a,-90.35345396,16.16798596,159.1707
G54a,Opsiphanes cassina,0,EP12G54a,-90.352583,16.16751197,157.072754
G54a,Opsiphanes cassina,0,EP13G54a,-90.35258702,16.16848703,153.857941
G54a,Opsiphanes cassina,0,EP14G54a,-90.352584,16.16938499,157.401367
G54a,Opsiphanes cassina,0,EP15G54a,-90.35172704,16.16701199,162.256927
G54a,Opsiphanes cassina,0,EP16G54a,-90.35171698,16.16801497,158.399139
G54a,Opsiphanes cassina,0,EP17G54a,-90.35170801,16.16890303,151.097687
G54a,Opsiphanes cassina,0,EP18G54a,-90.35170902,16.16995797,151.345703
G54a,Opsiphanes cassina,0,EP19G54a,-90.35172704,16.17093799,150.091965
G54a,Opsiphanes cassina,0,EP20G54a,-90.350815,16.16742999,159.491608
G54a,Opsiphanes cassina,0,EP21G54a,-90.35083101,16.16842501,157.857315
G54a,Opsiphanes cassina,0,EP22G54a,-90.35082003,16.16949496,151.010498
G54a,Opsiphanes cassina,0,EP23G54a,-90.35083302,16.17045603,150.443863
G54a,Opsiphanes cassina,0,EP24G54a,-90.34994496,16.16791598,153.352188
G54a,Opsiphanes cassina,0,EP25G54a,-90.349075,16.16742798,152.191284
G55a,Opsiphanes cassina,0,EP1G55a,-90.35695801,16.16423397,168.337265
G55a,Opsiphanes cassina,0,EP2G55a,-90.35695198,16.16522103,166.425629
G55a,Opsiphanes cassina,0,EP3G55a,-90.356955,16.16617396,163.909821
G55a,Opsiphanes cassina,0,EP4G55a,-90.35608596,16.16473798,168.700089
G55a,Opsiphanes cassina,0,EP5G55a,-90.35608102,16.16572503,163.040588
G55a,Opsiphanes cassina,0,EP6G55a,-90.35519597,16.16425199,170.686966
G55a,Opsiphanes cassina,0,EP7G55a,-90.35519999,16.16521298,170.172699
G55a,Opsiphanes cassina,0,EP8G55a,-90.35520997,16.16627497,166.439407
G55a,Opsiphanes cassina,0,EP9G55a,-90.35431797,16.16474703,165.385818
G55a,Opsiphanes cassina,0,EP10G55a,-90.35431897,16.165719,162.333771
G55a,Opsiphanes cassina,0,EP11G55a,-90.35344499,16.16417103,172.923492
G55a,Opsiphanes cassina,0,EP12G55a,-90.35347098,16.165231,166.598389
G55a,Opsiphanes cassina,0,EP13G55a,-90.35346,16.16620699,161.158829
G55a,Opsiphanes cassina,0,EP14G55a,-90.35257998,16.16474301,165.817337
G55a,Opsiphanes cassina,0,EP15G55a,-90.352555,16.16571799,165.539398
G55a,Opsiphanes cassina,0,EP16G55a,-90.35169703,16.16523502,161.208893
G55a,Opsiphanes cassina,0,EP17G55a,-90.35173299,16.16621001,160.77092
G55a,Opsiphanes cassina,0,EP18G55a,-90.35083604,16.16573098,157.772919
G55a,Opsiphanes cassina,0,EP19G55a,-90.34995804,16.16623096,161.268524
G56a,Opsiphanes cassina,0,EP1G56a,-90.35696103,16.16205904,150.753372
G56a,Opsiphanes cassina,0,EP2G56a,-90.35694402,16.16302103,153.574539
G56a,Opsiphanes cassina,0,EP3G56a,-90.35605897,16.16156702,155.081177
G56a,Opsiphanes cassina,0,EP4G56a,-90.35608102,16.162542,158.635468
G56a,Opsiphanes cassina,0,EP5G56a,-90.35607297,16.16358697,163.168091
G56a,Opsiphanes cassina,0,EP6G56a,-90.35519999,16.16302698,158.282883
G56a,Opsiphanes cassina,0,EP7G56a,-90.35434001,16.16351397,160.036667
H28a,Opsiphanes cassina,0,EP1H28a,-90.33949197,16.227761,151.524139
H28a,Opsiphanes cassina,0,EP2H28a,-90.33947797,16.22877404,154.813705
H28a,Opsiphanes cassina,0,EP3H28a,-90.33932802,16.22967501,158.1828
H28a,Opsiphanes cassina,0,EP4H28a,-90.33862,16.23021103,157.784805
H28a,Opsiphanes cassina,0,EP5H28a,-90.338605,16.23120999,156.886642
H28a,Opsiphanes cassina,0,EP6H28a,-90.33856301,16.23212798,154.133942
H28a,Opsiphanes cassina,0,EP7H28a,-90.33791902,16.23269702,154.784134
H28a,Opsiphanes cassina,0,EP8H28a,-90.33775901,16.23359397,149.742599
H28a,Opsiphanes cassina,0,EP9H28a,-90.33783797,16.23464699,146.214706
H29a,Opsiphanes cassina,0,EP1H29a,-90.34568201,16.22817901,150.112167
H29a,Opsiphanes cassina,0,EP2H29a,-90.34571403,16.22907604,144.935562
H29a,Opsiphanes cassina,0,EP3H29a,-90.34482102,16.22772002,151.441895
H29a,Opsiphanes cassina,0,EP4H29a,-90.34483904,16.22868503,147.645416
H29a,Opsiphanes cassina,0,EP5H29a,-90.34396296,16.228177,149.37468
H29a,Opsiphanes cassina,1,EP6H29a,-90.34309703,16.22769596,154.082794
H29a,Opsiphanes cassina,1,EP7H29a,-90.34308203,16.22867103,153.538132
H29a,Opsiphanes cassina,0,EP8H29a,-90.34223202,16.227199,154.815918
H29a,Opsiphanes cassina,0,EP9H29a,-90.34223302,16.22818496,156.566208
H29a,Opsiphanes cassina,0,EP10H29a,-90.34131504,16.22671,153.671722
H29a,Opsiphanes cassina,0,EP11H29a,-90.34132702,16.22761197,155.753723
H29a,Opsiphanes cassina,0,EP12H29a,-90.340461,16.22631596,151.323257
H29a,Opsiphanes cassina,0,EP13H29a,-90.34044902,16.22722599,153.537231
H30a,Opsiphanes cassina,0,EP1H30a,-90.34648399,16.22563804,155.648514
H30a,Opsiphanes cassina,0,EP2H30a,-90.34558997,16.22515398,156.645721
H30a,Opsiphanes cassina,0,EP3H30a,-90.34559299,16.22606702,156.217758
